"state","year","agi_group","age_group","net_n1","outflow_rate","net_y2_agi"
"Pool 1",2023,3,3,8.75,0.0285359688475367,399.977272727273
"Pool 1",2023,3,4,2.45454545454545,0.0216606424782397,69.5454545454545
"Pool 1",2023,3,5,-0.454545454545455,0.0172847754776416,-37.9545454545455
"Pool 1",2023,3,6,18.5681818181818,0.016061310747164,689.318181818182
"Pool 1",2023,4,0,-156,0.0340280848230107,-9840.15909090909
"Pool 1",2023,4,1,-86.25,0.0861847869091916,-5325.45454545455
"Pool 1",2023,4,2,-76.6590909090909,0.0572123314637693,-4948.15909090909
"Pool 1",2023,4,3,6.18181818181818,0.0305559319043762,375.954545454545
"Pool 1",2023,4,4,-2.20454545454545,0.0191722879351328,-144.5
"Pool 1",2023,4,5,-8.72727272727273,0.0154761676159889,-543.5
"Pool 1",2023,4,6,11.6590909090909,0.0156673241203431,745.863636363636
"Pool 1",2023,5,0,-203.159090909091,0.0312986114999522,-17747.2272727273
"Pool 1",2023,5,1,-61.75,0.0990911799061709,-5297.68181818182
"Pool 1",2023,5,2,-105,0.0616473671888186,-9191.70454545455
"Pool 1",2023,5,3,-15.6590909090909,0.0305207442821917,-1412.02272727273
"Pool 1",2023,5,4,-5.04545454545455,0.0190602134196147,-455.272727272727
"Pool 1",2023,5,5,-20.9545454545455,0.015745215715198,-1822.72727272727
"Pool 1",2023,5,6,5.25,0.0154726488559231,432.090909090909
"Pool 1",2023,6,0,-430.840909090909,0.027298287860769,-60335.5681818182
"Pool 1",2023,6,1,-50.3863636363636,0.116383025788628,-6373.25
"Pool 1",2023,6,2,-180.772727272727,0.0605446138965845,-24337.6590909091
"Pool 1",2023,6,3,-52.0909090909091,0.0295940950615529,-7597.47727272727
"Pool 1",2023,6,4,-36.25,0.0186456179386859,-5349.56818181818
"Pool 1",2023,6,5,-66.0227272727273,0.0167407322155024,-9587.79545454545
"Pool 1",2023,6,6,-45.3181818181818,0.0164325006839257,-7090.15909090909
"Pool 1",2023,7,0,-416,0.0283390972768065,-346071.136363636
"Pool 1",2023,7,1,-3.11363636363636,0.133534134683641,-3434.5
"Pool 1",2023,7,2,-44.2045454545455,0.0717539160553366,-18302.7045454545
"Pool 1",2023,7,3,-73.8181818181818,0.033209384298524,-41696.3181818182
"Pool 1",2023,7,4,-70.9772727272727,0.0216234348717971,-62535.8181818182
"Pool 1",2023,7,5,-131.022727272727,0.0239782953754406,-127082.545454545
"Pool 1",2023,7,6,-92.8636363636364,0.0217925163005832,-93019.4772727273
"Pool 2",2016,0,0,-289.45,0.0343561127413515,-158919.55
"Pool 2",2016,0,1,225.4,0.0667806716074017,-2526.7
"Pool 2",2016,0,2,-86.3,0.059161340895139,-35664
"Pool 2",2016,0,3,-256.2,0.0329699323112914,-56876.75
"Pool 2",2016,0,4,-6.25,0.0209458765118822,-16009.55
"Pool 2",2016,0,5,-12.55,0.0170757023454655,3388.2
"Pool 2",2016,0,6,-153.55,0.0165906276995221,-51231
"Pool 2",2016,1,0,100.7,0.0496478058090211,805.9
"Pool 2",2016,1,1,70.15,0.0780429279799695,509.15
"Pool 2",2016,1,2,52.35,0.0770233241107862,321.15
"Pool 2",2016,1,3,-9,0.0537241303210309,-8
"Pool 2",2016,1,4,10.7,0.0393959666221583,74.2
"Pool 2",2016,1,5,-8.45,0.0294436055391084,-33.5
"Pool 2",2016,1,6,-15.05,0.020104379284396,-57.15
"Pool 2",2016,2,0,171.05,0.0429528630014103,2641.45
"Pool 2",2016,2,1,120.3,0.0654097134085837,2007.25
"Pool 2",2016,2,2,49.65,0.061710372525696,848.1
"Pool 2",2016,2,3,17.2,0.0388351020941964,153.7
"Pool 2",2016,2,4,2.4,0.0293003431465536,-1.4
"Pool 2",2016,2,5,-5.55,0.0222697684724192,-111.25
"Pool 2",2016,2,6,-12.95,0.0168134400180566,-254.3
"Pool 2",2016,3,0,-80.45,0.0341629379078692,-3001.05
"Pool 2",2016,3,1,42.5,0.0610465874703789,1665
"Pool 2",2016,3,2,-3.05,0.0551568750733101,-341.95
"Pool 2",2016,3,3,-33.6,0.0287219130809494,-1128.15
"Pool 2",2016,3,4,-12.8,0.0183226169841691,-526.45
"Pool 2",2016,3,5,-31.3,0.014880187979236,-1180.2
"Pool 2",2016,3,6,-42.2,0.0154116883587353,-1489.5
"Pool 2",2016,4,0,-82.9,0.0304184097547679,-5362.65
"Pool 2",2016,4,1,39.8,0.0724148627621758,2320.3
"Pool 2",2016,4,2,-9.1,0.0581947940667543,-469.55
"Pool 2",2016,4,3,-55.25,0.0311804615453176,-3505.25
"Pool 2",2016,4,4,-16.65,0.0181850734932334,-1120.15
"Pool 2",2016,4,5,-21.7,0.0137105910719402,-1312.8
"Pool 2",2016,4,6,-20,0.0150526993312368,-1275.05
"Pool 2",2016,5,0,-92.15,0.0274228500053721,-7955.45
"Pool 2",2016,5,1,-5.15,0.0925900012823701,-456.6
"Pool 2",2016,5,2,-25.2,0.0569744371781345,-2282.6
"Pool 2",2016,5,3,-28.85,0.0302439749958013,-2498
"Pool 2",2016,5,4,-14.55,0.0179017875022098,-1205.25
"Pool 2",2016,5,5,-8.55,0.0136246602447915,-715.3
"Pool 2",2016,5,6,-9.85,0.0149804366655371,-798.15
"Pool 2",2016,6,0,-132.35,0.0264391163531871,-19302.75
"Pool 2",2016,6,1,-26.75,0.103747913836319,-3907.9
"Pool 2",2016,6,2,-82.2,0.0608365104299664,-12560.05
"Pool 2",2016,6,3,-56.25,0.0315045074640916,-8323.2
"Pool 2",2016,6,4,18.7,0.018582622643551,2926.35
"Pool 2",2016,6,5,38.3,0.0162866926971308,5917.6
"Pool 2",2016,6,6,-24.15,0.0167182178727208,-3355.7
"Pool 2",2016,7,0,-173.35,0.0295974249632309,-126744.6
"Pool 2",2016,7,1,-15.45,0.0877530357470104,-4663.9
"Pool 2",2016,7,2,-68.75,0.0686845915721798,-21178.7
"Pool 2",2016,7,3,-90.45,0.0400852275816911,-41568.5
"Pool 2",2016,7,4,5.95,0.024778182232888,-16156.55
"Pool 2",2016,7,5,24.7,0.0234099718158611,823.95
"Pool 2",2016,7,6,-29.35,0.020985535788409,-44001.1
"Pool 2",2017,0,0,507.55,0.0452208782442621,-30163.65
"Pool 2",2017,0,1,359.8,0.0855860565050875,8058.85
"Pool 2",2017,0,2,-93.3,0.0766901099385758,-55888.95
"Pool 2",2017,0,3,-198,0.0439210552316502,-55519.55
"Pool 2",2017,0,4,119.8,0.0283611877302585,20002.55
"Pool 2",2017,0,5,250,0.0237771704976302,67126.05
"Pool 2",2017,0,6,69.25,0.0240039183019365,-13942.4
"Pool 2",2017,1,0,120.55,0.0565039262597952,893.05
"Pool 2",2017,1,1,62.2,0.0878570077198582,426.55
"Pool 2",2017,1,2,24.85,0.0898626584377976,163.3
"Pool 2",2017,1,3,1.8,0.0584733797015613,44.95
"Pool 2",2017,1,4,3.4,0.0444881633372704,44.1
"Pool 2",2017,1,5,20.7,0.033932631812792,120.5
"Pool 2",2017,1,6,7.6,0.0264447367818768,94
"Pool 2",2017,2,0,248.3,0.0516594885401065,4465.6
"Pool 2",2017,2,1,149.85,0.0801075463688874,2799.15
"Pool 2",2017,2,2,66.55,0.0730411099528202,1186.15
"Pool 2",2017,2,3,-5.3,0.0462183856399156,-64.2
"Pool 2",2017,2,4,7.75,0.034679362855554,71.25
"Pool 2",2017,2,5,1.45,0.0282002238946836,54.9
"Pool 2",2017,2,6,28,0.0244807736832017,418.8
"Pool 2",2017,3,0,177.95,0.0456640377362725,6444.3
"Pool 2",2017,3,1,118.8,0.0852276403154562,4516.35
"Pool 2",2017,3,2,84.2,0.0713017633233977,2967.4
"Pool 2",2017,3,3,-37.95,0.0380639234663992,-1486.35
"Pool 2",2017,3,4,0.85,0.0254981715241024,161.4
"Pool 2",2017,3,5,2.05,0.0210083882700557,-6.8
"Pool 2",2017,3,6,10,0.0229591899669153,292.4
"Pool 2",2017,4,0,33.2,0.043518270842109,1609.05
"Pool 2",2017,4,1,48.9,0.102687068190621,2832.8
"Pool 2",2017,4,2,-16.5,0.081520302438522,-1406.85
"Pool 2",2017,4,3,-29.55,0.0440536516379391,-1845.3
"Pool 2",2017,4,4,10.4,0.0256898003233573,760.4
"Pool 2",2017,4,5,8.95,0.0202351657186068,654.6
"Pool 2",2017,4,6,11,0.0227846634372386,613.55
"Pool 2",2017,5,0,-59.05,0.0399096350664786,-5135.8
"Pool 2",2017,5,1,-9.7,0.119772774294336,-909
"Pool 2",2017,5,2,-25.9,0.0808703882134871,-2126.85
"Pool 2",2017,5,3,-32.6,0.0451397082477229,-2964.9
"Pool 2",2017,5,4,5.35,0.0255509820537681,535.4
"Pool 2",2017,5,5,26.15,0.0206451428564411,2271.95
"Pool 2",2017,5,6,-22.35,0.0223220120795509,-1942.35
"Pool 2",2017,6,0,45.9,0.0385057260208476,6630.95
"Pool 2",2017,6,1,-11.4,0.131930372319455,-1340.9
"Pool 2",2017,6,2,-121.65,0.0853068256237158,-17663.9
"Pool 2",2017,6,3,-15.9,0.045649677504517,-2534.15
"Pool 2",2017,6,4,52.75,0.0279631174201907,7386.85
"Pool 2",2017,6,5,104.7,0.0248386304647147,15270
"Pool 2",2017,6,6,37.4,0.0245909669268611,5513.05
"Pool 2",2017,7,0,-59.3,0.0387660476685565,-45070.85
"Pool 2",2017,7,1,1.15,0.0707128925339614,-266.1
"Pool 2",2017,7,2,-104.85,0.0876138905836626,-39008.05
"Pool 2",2017,7,3,-78.5,0.0517724381149873,-46669.15
"Pool 2",2017,7,4,39.3,0.033899947891119,11043.2
"Pool 2",2017,7,5,86,0.0304922111699497,48761.2
"Pool 2",2017,7,6,-2.4,0.0269033892309407,-18931.7
"Pool 2",2018,0,0,588.75,0.0353776252603282,-69909.9
"Pool 2",2018,0,1,332.5,0.0751804577908659,11494
"Pool 2",2018,0,2,8.55,0.0589649617365295,-36479.4
"Pool 2",2018,0,3,-141.8,0.0325597448315378,-7152
"Pool 2",2018,0,4,85.3,0.0217592028106906,12359.1
"Pool 2",2018,0,5,184.95,0.0182306147706249,-9891.75
"Pool 2",2018,0,6,119.25,0.018832427224892,-40240
"Pool 2",2018,1,0,87.35,0.048063462885689,694.75
"Pool 2",2018,1,1,42.25,0.0810122625178523,271.05
"Pool 2",2018,1,2,35.75,0.075800208888226,226.75
"Pool 2",2018,1,3,-3.45,0.0501945653373192,9.75
"Pool 2",2018,1,4,0.2,0.0371338854353543,29.8
"Pool 2",2018,1,5,-2.85,0.0268066219858149,11.15
"Pool 2",2018,1,6,15.45,0.0211526951905647,145.8
"Pool 2",2018,2,0,272,0.0433427825694767,4927.9
"Pool 2",2018,2,1,132.7,0.0717659676269737,2606.4
"Pool 2",2018,2,2,87.2,0.0603302683907887,1504.9
"Pool 2",2018,2,3,-2.05,0.0376429879755305,-4
"Pool 2",2018,2,4,18.5,0.0288116152466399,270.4
"Pool 2",2018,2,5,2.3,0.0221581277767674,19.75
"Pool 2",2018,2,6,33.35,0.0190802298922135,530.55
"Pool 2",2018,3,0,238.6,0.0362997643373235,8249.1
"Pool 2",2018,3,1,107.4,0.073313477232156,3967.5
"Pool 2",2018,3,2,97.6,0.054854921129061,3149.95
"Pool 2",2018,3,3,-11,0.0290483915168155,-400.6
"Pool 2",2018,3,4,-3.1,0.020187036072027,-181.85
"Pool 2",2018,3,5,15.9,0.0164418007483485,576.4
"Pool 2",2018,3,6,31.8,0.0176921836897969,1137.8
"Pool 2",2018,4,0,22.65,0.0334057975146874,947.35
"Pool 2",2018,4,1,58.75,0.083660638053285,3528.75
"Pool 2",2018,4,2,-12.7,0.0607286852605029,-979.5
"Pool 2",2018,4,3,-33.15,0.0321660742265734,-2188.95
"Pool 2",2018,4,4,-18.8,0.0197777632034882,-1107.3
"Pool 2",2018,4,5,0.05,0.0153718434927715,-36.8
"Pool 2",2018,4,6,28.5,0.0177013796435625,1731.4
"Pool 2",2018,5,0,-77.45,0.029735484779146,-6708.85
"Pool 2",2018,5,1,-3.85,0.0930154540709803,-366.25
"Pool 2",2018,5,2,-43.7,0.0578860462884634,-3932.15
"Pool 2",2018,5,3,-35.05,0.0323145189576401,-2930.6
"Pool 2",2018,5,4,-3.3,0.0194799124284711,-216.85
"Pool 2",2018,5,5,5.25,0.015709542460314,436.05
"Pool 2",2018,5,6,3.2,0.0176450066166922,300.85
"Pool 2",2018,6,0,38.5,0.0274918310174244,7557.45
"Pool 2",2018,6,1,-5.6,0.105765510925472,80.15
"Pool 2",2018,6,2,-90.35,0.0583121092049953,-12602.7
"Pool 2",2018,6,3,-29.55,0.0311189318468744,-4116.1
"Pool 2",2018,6,4,57.9,0.0197242494224804,8362.8
"Pool 2",2018,6,5,89.55,0.0179335471544469,13327.35
"Pool 2",2018,6,6,16.55,0.0195017829401607,2505.85
"Pool 2",2018,7,0,7.1,0.0277545534200194,-85577.75
"Pool 2",2018,7,1,0.85,0.060922683433766,1406.35
"Pool 2",2018,7,2,-65.25,0.0603283816839566,-23846.7
"Pool 2",2018,7,3,-27.55,0.033105221950092,2478.55
"Pool 2",2018,7,4,33.9,0.0236354210334634,5202.1
"Pool 2",2018,7,5,74.75,0.0239676722532049,-24225.55
"Pool 2",2018,7,6,-9.6,0.0223039678896415,-46592.35
"Pool 2",2019,0,0,-222.65,0.034458721669426,-63467.8
"Pool 2",2019,0,1,226.75,0.0737790843525657,8615.1
"Pool 2",2019,0,2,-272.45,0.057839305084358,-34472.15
"Pool 2",2019,0,3,-283.8,0.031118561263379,-32766.4
"Pool 2",2019,0,4,-42.3,0.0213637740033843,10434.3
"Pool 2",2019,0,5,63.4,0.0179143068623951,19192.35
"Pool 2",2019,0,6,85.75,0.0181270917786434,-34471.15
"Pool 2",2019,1,0,19.45,0.0463724627930168,233.05
"Pool 2",2019,1,1,14.15,0.0806278559823785,90.9
"Pool 2",2019,1,2,3,0.0742405582344456,18.15
"Pool 2",2019,1,3,-0.85,0.0472674403888913,2.1
"Pool 2",2019,1,4,18.95,0.0374720131329092,196.75
"Pool 2",2019,1,5,-17.95,0.0265052327293548,-121.4
"Pool 2",2019,1,6,2.15,0.0199376711141451,46.75
"Pool 2",2019,2,0,-80.85,0.0433575215366747,-1001.05
"Pool 2",2019,2,1,15.55,0.0715582897794509,598.8
"Pool 2",2019,2,2,-21.5,0.0604474668074404,-277.95
"Pool 2",2019,2,3,-53.4,0.038225747352529,-874.75
"Pool 2",2019,2,4,-30.2,0.0297498127919729,-526.8
"Pool 2",2019,2,5,-12.2,0.0228829956045913,-192.35
"Pool 2",2019,2,6,20.9,0.0186588012680842,271.9
"Pool 2",2019,3,0,22.25,0.0355106718207575,826.2
"Pool 2",2019,3,1,113.25,0.0704476291930112,4115.6
"Pool 2",2019,3,2,11.75,0.0533505890869431,460.25
"Pool 2",2019,3,3,-67.2,0.0280059683832351,-2324.6
"Pool 2",2019,3,4,-28.25,0.020426297818476,-1043.2
"Pool 2",2019,3,5,-18.5,0.0158882082662623,-691.65
"Pool 2",2019,3,6,11.2,0.0171236083576837,309.65
"Pool 2",2019,4,0,-58.3,0.0328959553436381,-4073.75
"Pool 2",2019,4,1,80.75,0.0805406169140674,4777.6
"Pool 2",2019,4,2,-40.15,0.0592711836513864,-2809.2
"Pool 2",2019,4,3,-50.5,0.0306010005413141,-3104.45
"Pool 2",2019,4,4,-37.7,0.0190952934596183,-2299
"Pool 2",2019,4,5,-16.3,0.0153697930204618,-937.25
"Pool 2",2019,4,6,5.6,0.0170509478095911,298.25
"Pool 2",2019,5,0,-91.9,0.0293929164316311,-7983.15
"Pool 2",2019,5,1,6.8,0.0898346552800206,575.8
"Pool 2",2019,5,2,-84,0.0578505438771129,-7228.1
"Pool 2",2019,5,3,-28.8,0.0308175137018353,-2457.7
"Pool 2",2019,5,4,-1.65,0.0186404390521316,-157.65
"Pool 2",2019,5,5,7.6,0.0153013916516526,594.45
"Pool 2",2019,5,6,8.15,0.0168011723498589,690.3
"Pool 2",2019,6,0,-61.35,0.026679191065934,-7473.05
"Pool 2",2019,6,1,-6.25,0.110261669234664,-690.1
"Pool 2",2019,6,2,-91.9,0.0566389266697715,-12306.55
"Pool 2",2019,6,3,-51.15,0.0291253631208403,-7682.2
"Pool 2",2019,6,4,1.35,0.0194206829965797,317.7
"Pool 2",2019,6,5,55.85,0.0174367940761629,8634.35
"Pool 2",2019,6,6,30.75,0.0183165158132082,4253.85
"Pool 2",2019,7,0,28.05,0.0266831835699589,-43996.65
"Pool 2",2019,7,1,2.5,0.0508037139482851,-853.25
"Pool 2",2019,7,2,-49.65,0.0595231859963488,-12328.95
"Pool 2",2019,7,3,-31.9,0.030804960378402,-16324.6
"Pool 2",2019,7,4,35.2,0.0221396083821256,13946.5
"Pool 2",2019,7,5,64.9,0.0228810588531265,11906.05
"Pool 2",2019,7,6,7,0.0222647663704092,-40342.55
"Pool 2",2020,0,0,-1999.6,0.0372528810600444,-356377.65
"Pool 2",2020,0,1,-113.05,0.0781226076155462,-7369.05
"Pool 2",2020,0,2,-1181.35,0.0615497918255848,-142380.5
"Pool 2",2020,0,3,-618.8,0.0337519252216155,-119594.8
"Pool 2",2020,0,4,-166.15,0.0228651682944331,-21156.9
"Pool 2",2020,0,5,54.8,0.0196637225113081,6294.65
"Pool 2",2020,0,6,24.95,0.021230162533512,-72171.05
"Pool 2",2020,1,0,-90.95,0.052283116420838,-386.25
"Pool 2",2020,1,1,-27.05,0.0886876851176588,-141.2
"Pool 2",2020,1,2,-57.45,0.0814294201771002,-233.35
"Pool 2",2020,1,3,30,0.0556715142896958,151.65
"Pool 2",2020,1,4,-13.25,0.0427037395126856,-61
"Pool 2",2020,1,5,-17.9,0.0297635280742081,-108.7
"Pool 2",2020,1,6,-5.3,0.0248842484766408,6.4
"Pool 2",2020,2,0,-353.05,0.045003797052331,-6028.8
"Pool 2",2020,2,1,-74.85,0.0745620755015868,-1028.3
"Pool 2",2020,2,2,-109.35,0.0628236609867314,-1981.1
"Pool 2",2020,2,3,-89.4,0.0398683368694637,-1514.7
"Pool 2",2020,2,4,-49.7,0.031144493028852,-928.45
"Pool 2",2020,2,5,-28.3,0.0234323382791581,-586.95
"Pool 2",2020,2,6,-1.45,0.0214980547364489,11.1
"Pool 2",2020,3,0,-304.3,0.0373026144719206,-11861.7
"Pool 2",2020,3,1,35.35,0.0731251464654484,1249.35
"Pool 2",2020,3,2,-140.65,0.0555953902751098,-5509.25
"Pool 2",2020,3,3,-115.65,0.0288773872417172,-4336.5
"Pool 2",2020,3,4,-64,0.0210964360576536,-2437.3
"Pool 2",2020,3,5,-26.45,0.0166537413782448,-997.15
"Pool 2",2020,3,6,7.1,0.0195105429713486,168.85
"Pool 2",2020,4,0,-368.95,0.0357663209762131,-23480.15
"Pool 2",2020,4,1,-0.05,0.0847402620803121,-209
"Pool 2",2020,4,2,-225.55,0.0622105806251844,-14410.7
"Pool 2",2020,4,3,-100.4,0.0328988356989354,-6293.95
"Pool 2",2020,4,4,-35.9,0.0201338854989915,-2291.45
"Pool 2",2020,4,5,-11.3,0.0167707035955579,-639.85
"Pool 2",2020,4,6,4.25,0.0197162988379842,365.35
"Pool 2",2020,5,0,-335.15,0.0330147995303673,-28922.6
"Pool 2",2020,5,1,-23,0.0956057280164405,-1991.7
"Pool 2",2020,5,2,-201.4,0.0626076465663074,-17495.5
"Pool 2",2020,5,3,-86.9,0.033905511858313,-7585.35
"Pool 2",2020,5,4,-20.8,0.0200137090337698,-1748.35
"Pool 2",2020,5,5,0.6,0.0166090904267958,105.35
"Pool 2",2020,5,6,-3.65,0.0198478792372002,-207.35
"Pool 2",2020,6,0,-331.1,0.0300423330094493,-44238.55
"Pool 2",2020,6,1,-23.4,0.105723190800832,-3382.85
"Pool 2",2020,6,2,-285.45,0.0615362399781114,-39645.45
"Pool 2",2020,6,3,-119.6,0.032032355314737,-16874.05
"Pool 2",2020,6,4,-3.5,0.0208391249301673,122.95
"Pool 2",2020,6,5,66.9,0.0197609393192965,10368.25
"Pool 2",2020,6,6,33.95,0.0215625650726956,5172.5
"Pool 2",2020,7,0,-216.1,0.0310865954218293,-241459.95
"Pool 2",2020,7,1,-0.05,0.0688592656805696,-1865.35
"Pool 2",2020,7,2,-161.5,0.0669325975039538,-63105.35
"Pool 2",2020,7,3,-136.85,0.034907530327924,-83141.95
"Pool 2",2020,7,4,21,0.0249666245468768,-13813
"Pool 2",2020,7,5,71.25,0.0272547439644091,-1846.45
"Pool 2",2020,7,6,-9.95,0.0262935789721511,-77687.9
"Pool 2",2021,0,0,-2064.9,0.0377990679076845,-458989.55
"Pool 2",2021,0,1,-199.05,0.0747718701022975,-9543.7
"Pool 2",2021,0,2,-1234.45,0.0614530941221432,-145548.7
"Pool 2",2021,0,3,-654,0.0347733995779126,-185591.5
"Pool 2",2021,0,4,-189.75,0.0238009006064404,-53667.75
"Pool 2",2021,0,5,28.75,0.0209973714982088,1906.9
"Pool 2",2021,0,6,183.6,0.0201652094596853,-66544.7
"Pool 2",2021,1,0,-100,0.048809577141472,-603.55
"Pool 2",2021,1,1,-2.15,0.0804112116810717,-50.6
"Pool 2",2021,1,2,-55.15,0.0747806330058087,-331.45
"Pool 2",2021,1,3,-26.4,0.0515913166200575,-165.7
"Pool 2",2021,1,4,-17.8,0.040508610465121,-82.3
"Pool 2",2021,1,5,-7.5,0.0293863817297341,-40.3
"Pool 2",2021,1,6,9,0.0219821410107182,66.85
"Pool 2",2021,2,0,-347.05,0.0440404783023439,-6080.8
"Pool 2",2021,2,1,-63.35,0.0711702056719993,-888.2
"Pool 2",2021,2,2,-134.3,0.0620712499403256,-2526.75
"Pool 2",2021,2,3,-103.05,0.0392765008053469,-1852.5
"Pool 2",2021,2,4,-41.4,0.0312066085994924,-740.75
"Pool 2",2021,2,5,-37.05,0.0243567135282928,-646.9
"Pool 2",2021,2,6,32.1,0.0199451454696988,574.7
"Pool 2",2021,3,0,-529.15,0.0374519726151272,-19739.05
"Pool 2",2021,3,1,-50.4,0.0693030490465606,-2036.15
"Pool 2",2021,3,2,-213.05,0.0547134710948163,-8103.65
"Pool 2",2021,3,3,-153,0.029791226439755,-5501.35
"Pool 2",2021,3,4,-98.55,0.0224312305859902,-3612.05
"Pool 2",2021,3,5,-35.5,0.0180508421030913,-1288.65
"Pool 2",2021,3,6,21.35,0.018655150945228,802.5
"Pool 2",2021,4,0,-397.25,0.0370123036055092,-24391.8
"Pool 2",2021,4,1,-33.95,0.0826555714575467,-1977.1
"Pool 2",2021,4,2,-224.65,0.0626009124447056,-14041.05
"Pool 2",2021,4,3,-100.45,0.0339179687495747,-6094.7
"Pool 2",2021,4,4,-42.15,0.0211398409369135,-2528.35
"Pool 2",2021,4,5,-38.7,0.0178127040749867,-2427.35
"Pool 2",2021,4,6,42.65,0.0188072609697587,2676.7
"Pool 2",2021,5,0,-312.8,0.034664772965276,-27028.6
"Pool 2",2021,5,1,-36.5,0.0966299894326538,-3170.55
"Pool 2",2021,5,2,-178.9,0.0631922988930022,-15461.15
"Pool 2",2021,5,3,-78.65,0.0355859483922415,-6857.5
"Pool 2",2021,5,4,-35.15,0.0216649877297104,-3005.15
"Pool 2",2021,5,5,2.95,0.0182172824996418,291.8
"Pool 2",2021,5,6,13.45,0.0191860958464112,1174.15
"Pool 2",2021,6,0,-242.2,0.0317928914130011,-29880.3
"Pool 2",2021,6,1,-14.8,0.105476028024145,-1626.25
"Pool 2",2021,6,2,-287.3,0.0643869184161342,-38542.2
"Pool 2",2021,6,3,-83.7,0.0338318639109269,-11707.7
"Pool 2",2021,6,4,14.95,0.0218207756085514,2945.85
"Pool 2",2021,6,5,73,0.0210808453687751,11125.2
"Pool 2",2021,6,6,55.65,0.0207118694211813,7924.9
"Pool 2",2021,7,0,-136.45,0.0331846018003835,-351265.8
"Pool 2",2021,7,1,2.1,0.0962905738089029,205.1
"Pool 2",2021,7,2,-141.1,0.0734363775923065,-66542.7
"Pool 2",2021,7,3,-108.75,0.0371674782432072,-153412.1
"Pool 2",2021,7,4,30.35,0.0257499534961383,-46645.05
"Pool 2",2021,7,5,71.55,0.0290794138855899,-5106.9
"Pool 2",2021,7,6,9.4,0.0256503324531119,-79764.45
"Pool 2",2022,0,0,-709.9,0.0372419831258773,-85211.05
"Pool 2",2022,0,1,361.9,0.0720531650961158,32872.8
"Pool 2",2022,0,2,-458.4,0.0615824419892804,-32781.75
"Pool 2",2022,0,3,-575.75,0.0344472551624958,-6966.5
"Pool 2",2022,0,4,-154.35,0.0232961018681507,-1001.5
"Pool 2",2022,0,5,4.4,0.0206921907229259,-25496.95
"Pool 2",2022,0,6,112.3,0.0189486251438723,-51837.55
"Pool 2",2022,1,0,-6.25,0.0447570559897745,12.65
"Pool 2",2022,1,1,31.1,0.0705326521048921,180.5
"Pool 2",2022,1,2,-18.05,0.0667555466486829,-31.8
"Pool 2",2022,1,3,-20.05,0.0461630872143468,-133.15
"Pool 2",2022,1,4,-7.1,0.0371155918143857,-35.8
"Pool 2",2022,1,5,-13.15,0.0286689119399383,-59.1
"Pool 2",2022,1,6,21,0.021025526772858,92
"Pool 2",2022,2,0,-236.65,0.043559621912873,-4751.75
"Pool 2",2022,2,1,-10,0.0676367625945251,-221.85
"Pool 2",2022,2,2,-88.05,0.0607703569462939,-1658.15
"Pool 2",2022,2,3,-98.3,0.0386357731965643,-1873.6
"Pool 2",2022,2,4,-43.4,0.0316770466566318,-879.7
"Pool 2",2022,2,5,-33.2,0.0255322622395669,-602.9
"Pool 2",2022,2,6,36.3,0.0191572999184493,484.45
"Pool 2",2022,3,0,-340.8,0.0379448796169546,-12278.7
"Pool 2",2022,3,1,100.7,0.0685062176443555,3601.7
"Pool 2",2022,3,2,-119.25,0.0552794373303339,-4268.45
"Pool 2",2022,3,3,-178.45,0.0295654866560118,-6627.9
"Pool 2",2022,3,4,-116.15,0.0224245092404229,-4100.1
"Pool 2",2022,3,5,-51.2,0.0184359595688819,-1767.85
"Pool 2",2022,3,6,23.55,0.0176423718708301,883.9
"Pool 2",2022,4,0,-147.4,0.0370672784284447,-9386.35
"Pool 2",2022,4,1,91.5,0.084039146338778,5500.35
"Pool 2",2022,4,2,-76.5,0.0627503024976872,-4790.6
"Pool 2",2022,4,3,-105.55,0.0342207622133338,-6541.05
"Pool 2",2022,4,4,-43.15,0.02140629857095,-2719.6
"Pool 2",2022,4,5,-16.3,0.0177432152874599,-928.5
"Pool 2",2022,4,6,2.6,0.0175802331327298,93.3
"Pool 2",2022,5,0,-87.15,0.0350519042491454,-7626.35
"Pool 2",2022,5,1,67.1,0.0988258975094432,5701.25
"Pool 2",2022,5,2,-91.55,0.0664872384893809,-7947.3
"Pool 2",2022,5,3,-58,0.035036314549081,-5151.35
"Pool 2",2022,5,4,-23.75,0.0215439092538899,-2013.05
"Pool 2",2022,5,5,-3.2,0.0183429930289965,-145.8
"Pool 2",2022,5,6,22.25,0.0177366511472193,1929.95
"Pool 2",2022,6,0,20.25,0.031616215620156,6278.15
"Pool 2",2022,6,1,52.65,0.113411846800549,7615.35
"Pool 2",2022,6,2,-79.15,0.066445821637247,-10163.25
"Pool 2",2022,6,3,-68,0.0347003575775793,-9146
"Pool 2",2022,6,4,24.85,0.0215810367183963,4352.7
"Pool 2",2022,6,5,66.2,0.019772724093219,10282.65
"Pool 2",2022,6,6,23.7,0.018736377264493,3336.6
"Pool 2",2022,7,0,88.1,0.031818438413633,-57458.75
"Pool 2",2022,7,1,28.85,0.132371574343342,10495.55
"Pool 2",2022,7,2,14.15,0.0763033529735326,-3922.05
"Pool 2",2022,7,3,-47.4,0.0369177967002848,22506.4
"Pool 2",2022,7,4,54.35,0.0239105335685407,4394.55
"Pool 2",2022,7,5,55.25,0.0271182628578274,-32275.65
"Pool 2",2022,7,6,-17.1,0.02350674573629,-58657.85
